0.125,0.31875,0.16625,0.16625,0.125,0.125,0.125,0.125,0.125,0.125,1,0.11625,0.14125,0.11625,0.11625,0.11625,0.265759,0.312545,0.265759,0.265759,0.265759,0.265759,0.265759,0.453393,0.36625,0.485455,0.36625,0.514375,0.19125,0.29125,0.15,0.19125,0.11625,0.14125,0.24125,0.24125,0.24125,0.24125,0.24125,0.175,0.125,0.375,0.175,0.16625,0.14125,0.125,0.15,0.125,0.611205,0.26625,0.15,0.26625,0.15,0.125,0.2,0.544871,0.15,0.362455,0.449205,0.3645,0.3145,0.3645,0.412659,0.391205,0.40358,0.391205,0.3395,0.125,0.339375,0.339375,0.34125,0.314375,0.16625,0.15,0.15,0.275,0.26825
0.415,0.19,0.4,0.4,0.415,0.415,0.415,0.415,0.415,0.415,0.11625,1,0.55,1,1,1,0.161071,0.1575,0.161071,0.161071,0.161071,0.161071,0.161071,0.16,0.181818,0.15625,0.181818,0.152941,0.325,0.2125,0.31375,0.325,1,0.55,0.25,0.25,0.25,0.25,0.25,0.2725,0.55,0.147045,0.25,0.4,0.55,0.28,0.3925,0.235,0.140909,0.228571,0.26875,0.228571,0.22375,0.3475,0.229375,0.147368,0.35875,0.153182,0.16,0.153182,0.165,0.153182,0.145,0.14875,0.169231,0.14875,0.1585,0.4375,0.19,0.19,0.19,0.2,0.4,0.3925,0.3925,0.183571,0.183571
0.415,0.2152,0.61,0.61,0.415,0.415,0.415,0.415,0.415,0.415,0.14125,0.55,1,0.55,0.55,0.55,0.270357,0.2575,0.270357,0.270357,0.270357,0.270357,0.270357,0.216625,0.263636,0.2125,0.259034,0.205882,0.526177,0.325,0.64,0.55,0.55,0.952353,0.337,0.337,0.337,0.337,0.337,0.555625,0.524688,0.224261,0.495625,0.668235,0.703,0.253,0.477386,0.199,0.181818,0.332782,0.56575,0.332782,0.41275,0.334,0.400375,0.194737,0.59275,0.235,0.213647,0.235,0.265,0.235,0.214231,0.22375,0.238462,0.22375,0.2485,0.442,0.274938,0.274938,0.28,0.294375,0.668235,0.4915,0.4915,0.304911,0.312143
0.415,0.19,0.4,0.4,0.415,0.415,0.415,0.415,0.415,0.415,0.11625,1,0.55,1,1,1,0.161071,0.1575,0.161071,0.161071,0.161071,0.161071,0.161071,0.16,0.181818,0.15625,0.181818,0.152941,0.325,0.2125,0.31375,0.325,1,0.55,0.25,0.25,0.25,0.25,0.25,0.2725,0.55,0.147045,0.25,0.4,0.55,0.28,0.3925,0.235,0.140909,0.228571,0.26875,0.228571,0.22375,0.3475,0.229375,0.147368,0.35875,0.153182,0.16,0.153182,0.165,0.153182,0.145,0.14875,0.169231,0.14875,0.1585,0.4375,0.19,0.19,0.19,0.2,0.4,0.3925,0.3925,0.183571,0.183571
0.415,0.19,0.4,0.4,0.415,0.415,0.415,0.415,0.415,0.415,0.11625,1,0.55,1,1,1,0.161071,0.1575,0.161071,0.161071,0.161071,0.161071,0.161071,0.16,0.181818,0.15625,0.181818,0.152941,0.325,0.2125,0.31375,0.325,1,0.55,0.25,0.25,0.25,0.25,0.25,0.2725,0.55,0.147045,0.25,0.4,0.55,0.28,0.3925,0.235,0.140909,0.228571,0.26875,0.228571,0.22375,0.3475,0.229375,0.147368,0.35875,0.153182,0.16,0.153182,0.165,0.153182,0.145,0.14875,0.169231,0.14875,0.1585,0.4375,0.19,0.19,0.19,0.2,0.4,0.3925,0.3925,0.183571,0.183571
0.415,0.19,0.4,0.4,0.415,0.415,0.415,0.415,0.415,0.415,0.11625,1,0.55,1,1,1,0.161071,0.1575,0.161071,0.161071,0.161071,0.161071,0.161071,0.16,0.181818,0.15625,0.181818,0.152941,0.325,0.2125,0.31375,0.325,1,0.55,0.25,0.25,0.25,0.25,0.25,0.2725,0.55,0.147045,0.25,0.4,0.55,0.28,0.3925,0.235,0.140909,0.228571,0.26875,0.228571,0.22375,0.3475,0.229375,0.147368,0.35875,0.153182,0.16,0.153182,0.165,0.153182,0.145,0.14875,0.169231,0.14875,0.1585,0.4375,0.19,0.19,0.19,0.2,0.4,0.3925,0.3925,0.183571,0.183571
0.217,0.309893,0.34052,0.34052,0.217,0.217,0.217,0.217,0.217,0.217,0.265759,0.161071,0.270357,0.161071,0.161071,0.161071,1,0.783636,1,1,1,1,1,0.516625,0.526208,0.429778,0.567712,0.404424,0.33205,0.767532,0.307551,0.383965,0.161071,0.256744,0.724949,0.724949,0.724949,0.724949,0.724949,0.334927,0.221339,0.575075,0.415365,0.357848,0.240051,0.17898,0.221141,0.145918,0.356091,0.646488,0.336104,0.629957,0.29102,0.228571,0.568886,0.385072,0.332782,0.510435,0.441974,0.535719,0.609007,0.535719,0.497951,0.531114,0.497951,0.531114,0.603591,0.207532,0.617428,0.617428,0.622491,0.645707,0.357848,0.237672,0.237672,0.767651,0.706291
0.191818,0.352228,0.29789,0.29789,0.191818,0.191818,0.191818,0.191818,0.191818,0.191818,0.312545,0.1575,0.2575,0.1575,0.1575,0.1575,0.783636,1,0.783636,0.783636,0.783636,0.783636,0.783636,0.630941,0.652065,0.531028,0.699683,0.493221,0.305483,0.763741,0.261429,0.363741,0.1575,0.246912,0.594821,0.594821,0.594821,0.594821,0.594821,0.330089,0.194375,0.722348,0.36179,0.346912,0.218929,0.161429,0.210584,0.135714,0.429727,0.580357,0.3,0.5675,0.248571,0.2,0.5,0.464522,0.3,0.653474,0.549974,0.675783,0.769923,0.675783,0.622566,0.662534,0.619262,0.662534,0.746615,0.2,0.75019,0.75019,0.759857,0.775661,0.346912,0.223442,0.223442,0.681102,0.63265
0.217,0.309893,0.34052,0.34052,0.217,0.217,0.217,0.217,0.217,0.217,0.265759,0.161071,0.270357,0.161071,0.161071,0.161071,1,0.783636,1,1,1,1,1,0.516625,0.526208,0.429778,0.567712,0.404424,0.33205,0.767532,0.307551,0.383965,0.161071,0.256744,0.724949,0.724949,0.724949,0.724949,0.724949,0.334927,0.221339,0.575075,0.415365,0.357848,0.240051,0.17898,0.221141,0.145918,0.356091,0.646488,0.336104,0.629957,0.29102,0.228571,0.568886,0.385072,0.332782,0.510435,0.441974,0.535719,0.609007,0.535719,0.497951,0.531114,0.497951,0.531114,0.603591,0.207532,0.617428,0.617428,0.622491,0.645707,0.357848,0.237672,0.237672,0.767651,0.706291
0.217,0.309893,0.34052,0.34052,0.217,0.217,0.217,0.217,0.217,0.217,0.265759,0.161071,0.270357,0.161071,0.161071,0.161071,1,0.783636,1,1,1,1,1,0.516625,0.526208,0.429778,0.567712,0.404424,0.33205,0.767532,0.307551,0.383965,0.161071,0.256744,0.724949,0.724949,0.724949,0.724949,0.724949,0.334927,0.221339,0.575075,0.415365,0.357848,0.240051,0.17898,0.221141,0.145918,0.356091,0.646488,0.336104,0.629957,0.29102,0.228571,0.568886,0.385072,0.332782,0.510435,0.441974,0.535719,0.609007,0.535719,0.497951,0.531114,0.497951,0.531114,0.603591,0.207532,0.617428,0.617428,0.622491,0.645707,0.357848,0.237672,0.237672,0.767651,0.706291
0.217,0.309893,0.34052,0.34052,0.217,0.217,0.217,0.217,0.217,0.217,0.265759,0.161071,0.270357,0.161071,0.161071,0.161071,1,0.783636,1,1,1,1,1,0.516625,0.526208,0.429778,0.567712,0.404424,0.33205,0.767532,0.307551,0.383965,0.161071,0.256744,0.724949,0.724949,0.724949,0.724949,0.724949,0.334927,0.221339,0.575075,0.415365,0.357848,0.240051,0.17898,0.221141,0.145918,0.356091,0.646488,0.336104,0.629957,0.29102,0.228571,0.568886,0.385072,0.332782,0.510435,0.441974,0.535719,0.609007,0.535719,0.497951,0.531114,0.497951,0.531114,0.603591,0.207532,0.617428,0.617428,0.622491,0.645707,0.357848,0.237672,0.237672,0.767651,0.706291
0.217,0.309893,0.34052,0.34052,0.217,0.217,0.217,0.217,0.217,0.217,0.265759,0.161071,0.270357,0.161071,0.161071,0.161071,1,0.783636,1,1,1,1,1,0.516625,0.526208,0.429778,0.567712,0.404424,0.33205,0.767532,0.307551,0.383965,0.161071,0.256744,0.724949,0.724949,0.724949,0.724949,0.724949,0.334927,0.221339,0.575075,0.415365,0.357848,0.240051,0.17898,0.221141,0.145918,0.356091,0.646488,0.336104,0.629957,0.29102,0.228571,0.568886,0.385072,0.332782,0.510435,0.441974,0.535719,0.609007,0.535719,0.497951,0.531114,0.497951,0.531114,0.603591,0.207532,0.617428,0.617428,0.622491,0.645707,0.357848,0.237672,0.237672,0.767651,0.706291
0.217,0.309893,0.34052,0.34052,0.217,0.217,0.217,0.217,0.217,0.217,0.265759,0.161071,0.270357,0.161071,0.161071,0.161071,1,0.783636,1,1,1,1,1,0.516625,0.526208,0.429778,0.567712,0.404424,0.33205,0.767532,0.307551,0.383965,0.161071,0.256744,0.724949,0.724949,0.724949,0.724949,0.724949,0.334927,0.221339,0.575075,0.415365,0.357848,0.240051,0.17898,0.221141,0.145918,0.356091,0.646488,0.336104,0.629957,0.29102,0.228571,0.568886,0.385072,0.332782,0.510435,0.441974,0.535719,0.609007,0.535719,0.497951,0.531114,0.497951,0.531114,0.603591,0.207532,0.617428,0.617428,0.622491,0.645707,0.357848,0.237672,0.237672,0.767651,0.706291
0.155091,0.370214,0.261591,0.261591,0.155091,0.155091,0.155091,0.155091,0.155091,0.155091,0.453393,0.16,0.216625,0.16,0.16,0.16,0.516625,0.630941,0.516625,0.516625,0.516625,0.516625,0.516625,1,0.665664,0.776595,0.692737,0.766589,0.313,0.538054,0.216625,0.336625,0.16,0.22,0.429143,0.429143,0.429143,0.429143,0.429143,0.274316,0.16,0.653056,0.270182,0.28,0.22,0.16,0.180727,0.16,0.644612,0.514316,0.22,0.487316,0.2065,0.16,0.334316,0.715403,0.214316,0.583549,0.748033,0.604658,0.512869,0.604658,0.697847,0.667522,0.706763,0.667522,0.578269,0.16,0.616545,0.616545,0.624564,0.570782,0.28,0.207727,0.207727,0.464527,0.430096
0.181818,0.425627,0.345455,0.345455,0.181818,0.181818,0.181818,0.181818,0.181818,0.181818,0.36625,0.181818,0.263636,0.181818,0.181818,0.181818,0.526208,0.652065,0.526208,0.526208,0.526208,0.526208,0.526208,0.665664,1,0.693882,0.861547,0.676747,0.378182,0.59924,0.245227,0.427273,0.181818,0.263636,0.450331,0.450331,0.450331,0.450331,0.450331,0.337703,0.181818,0.874606,0.345455,0.345455,0.245227,0.163409,0.210083,0.181818,0.537727,0.574158,0.241545,0.558203,0.241545,0.159727,0.37534,0.599737,0.233794,0.825104,0.666507,0.813862,0.752049,0.813862,0.723672,0.771281,0.743874,0.771281,0.784425,0.181818,0.84531,0.84531,0.86874,0.786157,0.345455,0.246901,0.246901,0.642603,0.612919
0.15625,0.391397,0.26875,0.26875,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.485455,0.15625,0.2125,0.15625,0.15625,0.15625,0.429778,0.531028,0.429778,0.429778,0.429778,0.429778,0.429778,0.776595,0.693882,1,0.670023,0.876987,0.308125,0.465143,0.199844,0.308125,0.15625,0.2125,0.363893,0.363893,0.363893,0.363893,0.363893,0.248897,0.153272,0.709022,0.265772,0.26875,0.199844,0.143594,0.2125,0.139375,0.70155,0.438906,0.2125,0.464219,0.2125,0.15625,0.31375,0.795094,0.2125,0.678281,0.851651,0.682499,0.569999,0.682499,0.772548,0.742968,0.802463,0.742968,0.626478,0.15625,0.659336,0.659336,0.654507,0.603086,0.26875,0.195625,0.195625,0.490772,0.465841
0.175124,0.465985,0.33876,0.33876,0.175124,0.175124,0.175124,0.175124,0.175124,0.175124,0.36625,0.181818,0.259034,0.181818,0.181818,0.181818,0.567712,0.699683,0.567712,0.567712,0.567712,0.567712,0.567712,0.692737,0.861547,0.670023,1,0.65,0.353636,0.646342,0.259034,0.398125,0.181818,0.263636,0.503672,0.503672,0.503672,0.503672,0.503672,0.320909,0.181818,0.813719,0.332066,0.345455,0.263636,0.181818,0.204504,0.157273,0.507045,0.623636,0.263636,0.599091,0.263636,0.181818,0.427273,0.596013,0.263636,0.723763,0.62273,0.739606,0.648632,0.739606,0.669781,0.715729,0.693095,0.715729,0.713268,0.181818,0.788314,0.788314,0.782853,0.752686,0.345455,0.22905,0.22905,0.588183,0.56259
0.152941,0.364309,0.258824,0.258824,0.152941,0.152941,0.152941,0.152941,0.152941,0.152941,0.514375,0.152941,0.205882,0.152941,0.152941,0.152941,0.404424,0.493221,0.404424,0.404424,0.404424,0.404424,0.404424,0.766589,0.676747,0.876987,0.65,1,0.277197,0.442109,0.205882,0.308962,0.152941,0.20308,0.350941,0.350941,0.350941,0.350941,0.350941,0.252326,0.152941,0.663547,0.258824,0.256021,0.205882,0.152941,0.182059,0.152941,0.725908,0.442253,0.199926,0.42637,0.199926,0.146985,0.288723,0.832379,0.193429,0.609779,0.766086,0.634269,0.545301,0.634269,0.702505,0.679279,0.725784,0.679279,0.592287,0.152941,0.61785,0.61785,0.61785,0.564909,0.256021,0.205882,0.205882,0.470588,0.44736
0.241618,0.366294,0.624118,0.624118,0.241618,0.241618,0.241618,0.241618,0.241618,0.241618,0.19125,0.325,0.526177,0.325,0.325,0.325,0.33205,0.305483,0.33205,0.33205,0.33205,0.33205,0.33205,0.313,0.378182,0.308125,0.353636,0.277197,1,0.398125,0.424927,0.811,0.325,0.55,0.426029,0.426029,0.426029,0.426029,0.426029,0.667463,0.313088,0.300506,0.456781,0.609318,0.44875,0.22375,0.503977,0.325,0.245227,0.544248,0.333887,0.602105,0.363382,0.205882,0.519845,0.258545,0.384041,0.330637,0.253429,0.26734,0.300594,0.26734,0.246244,0.25843,0.270474,0.25843,0.289113,0.253529,0.330143,0.330143,0.330143,0.354714,0.609318,0.503977,0.503977,0.368336,0.357029
0.17875,0.384665,0.353125,0.353125,0.17875,0.17875,0.17875,0.17875,0.17875,0.17875,0.29125,0.2125,0.325,0.2125,0.2125,0.2125,0.767532,0.763741,0.767532,0.767532,0.767532,0.767532,0.767532,0.538054,0.59924,0.465143,0.646342,0.442109,0.398125,1,0.29125,0.4825,0.2125,0.325,0.749687,0.749687,0.749687,0.749687,0.749687,0.353014,0.206544,0.582194,0.358521,0.4105,0.29125,0.17875,0.217614,0.145,0.377481,0.666628,0.283536,0.649753,0.259911,0.198036,0.483414,0.41646,0.299878,0.544108,0.47934,0.560398,0.636005,0.560398,0.51182,0.546138,0.536051,0.546138,0.616733,0.1855,0.674748,0.674748,0.67981,0.732609,0.4105,0.234489,0.234489,0.659919,0.628032
0.415,0.2125,0.5425,0.5425,0.415,0.415,0.415,0.415,0.415,0.415,0.15,0.31375,0.64,0.31375,0.31375,0.31375,0.307551,0.261429,0.307551,0.307551,0.307551,0.307551,0.307551,0.216625,0.245227,0.199844,0.259034,0.205882,0.424927,0.29125,1,0.44875,0.31375,0.592353,0.292,0.292,0.292,0.292,0.292,0.548125,0.524688,0.240625,0.511307,0.496417,0.76375,0.55,0.567386,0.3475,0.166039,0.332782,0.718429,0.332782,0.68275,0.376429,0.420583,0.194737,0.741166,0.216777,0.190504,0.222727,0.246,0.222727,0.211758,0.221071,0.211758,0.221071,0.245286,0.442,0.240223,0.240223,0.245286,0.255804,0.496417,0.668636,0.668636,0.285625,0.287714
0.2575,0.291965,0.64,0.64,0.2575,0.2575,0.2575,0.2575,0.2575,0.2575,0.19125,0.325,0.55,0.325,0.325,0.325,0.383965,0.363741,0.383965,0.383965,0.383965,0.383965,0.383965,0.336625,0.427273,0.308125,0.398125,0.308962,0.811,0.4825,0.44875,1,0.325,0.55,0.459647,0.459647,0.459647,0.459647,0.459647,0.741028,0.313088,0.353805,0.568463,0.721,0.44875,0.22375,0.402727,0.325,0.263636,0.571248,0.376882,0.571248,0.3745,0.217,0.616916,0.286966,0.420684,0.354067,0.294229,0.333612,0.371824,0.333612,0.301628,0.31843,0.325859,0.31843,0.351584,0.271,0.39708,0.39708,0.402143,0.430089,0.721,0.503977,0.503977,0.441622,0.449487
0.415,0.19,0.4,0.4,0.415,0.415,0.415,0.415,0.415,0.415,0.11625,1,0.55,1,1,1,0.161071,0.1575,0.161071,0.161071,0.161071,0.161071,0.161071,0.16,0.181818,0.15625,0.181818,0.152941,0.325,0.2125,0.31375,0.325,1,0.55,0.25,0.25,0.25,0.25,0.25,0.2725,0.55,0.147045,0.25,0.4,0.55,0.28,0.3925,0.235,0.140909,0.228571,0.26875,0.228571,0.22375,0.3475,0.229375,0.147368,0.35875,0.153182,0.16,0.153182,0.165,0.153182,0.145,0.14875,0.169231,0.14875,0.1585,0.4375,0.19,0.19,0.19,0.2,0.4,0.3925,0.3925,0.183571,0.183571
0.383235,0.213294,0.588824,0.588824,0.383235,0.383235,0.383235,0.383235,0.383235,0.383235,0.14125,0.55,0.952353,0.55,0.55,0.55,0.256744,0.246912,0.256744,0.256744,0.256744,0.256744,0.256744,0.22,0.263636,0.2125,0.263636,0.20308,0.55,0.325,0.592353,0.55,0.55,1,0.328529,0.328529,0.328529,0.328529,0.328529,0.556618,0.526176,0.224532,0.496618,0.7,0.690294,0.240294,0.514205,0.192647,0.181818,0.344962,0.530809,0.344962,0.390515,0.311765,0.388059,0.192229,0.631118,0.227249,0.22,0.227249,0.254412,0.227249,0.207672,0.216645,0.231903,0.216645,0.238971,0.407059,0.28,0.28,0.28,0.3,0.7,0.525455,0.525455,0.305336,0.298529
0.223,0.353125,0.4555,0.4555,0.223,0.223,0.223,0.223,0.223,0.223,0.24125,0.25,0.337,0.25,0.25,0.25,0.724949,0.594821,0.724949,0.724949,0.724949,0.724949,0.724949,0.429143,0.450331,0.363893,0.503672,0.350941,0.426029,0.749687,0.292,0.459647,0.25,0.328529,1,1,1,1,1,0.32875,0.1825,0.449071,0.376818,0.425829,0.355,0.205,0.235,0.16,0.303844,0.630482,0.343896,0.628452,0.315625,0.233125,0.56086,0.333705,0.319375,0.401612,0.37854,0.420876,0.475182,0.420876,0.393763,0.418244,0.417994,0.418244,0.473792,0.213182,0.51781,0.51781,0.51781,0.556234,0.425829,0.2575,0.2575,0.622117,0.562956
0.223,0.353125,0.4555,0.4555,0.223,0.223,0.223,0.223,0.223,0.223,0.24125,0.25,0.337,0.25,0.25,0.25,0.724949,0.594821,0.724949,0.724949,0.724949,0.724949,0.724949,0.429143,0.450331,0.363893,0.503672,0.350941,0.426029,0.749687,0.292,0.459647,0.25,0.328529,1,1,1,1,1,0.32875,0.1825,0.449071,0.376818,0.425829,0.355,0.205,0.235,0.16,0.303844,0.630482,0.343896,0.628452,0.315625,0.233125,0.56086,0.333705,0.319375,0.401612,0.37854,0.420876,0.475182,0.420876,0.393763,0.418244,0.417994,0.418244,0.473792,0.213182,0.51781,0.51781,0.51781,0.556234,0.425829,0.2575,0.2575,0.622117,0.562956
0.223,0.353125,0.4555,0.4555,0.223,0.223,0.223,0.223,0.223,0.223,0.24125,0.25,0.337,0.25,0.25,0.25,0.724949,0.594821,0.724949,0.724949,0.724949,0.724949,0.724949,0.429143,0.450331,0.363893,0.503672,0.350941,0.426029,0.749687,0.292,0.459647,0.25,0.328529,1,1,1,1,1,0.32875,0.1825,0.449071,0.376818,0.425829,0.355,0.205,0.235,0.16,0.303844,0.630482,0.343896,0.628452,0.315625,0.233125,0.56086,0.333705,0.319375,0.401612,0.37854,0.420876,0.475182,0.420876,0.393763,0.418244,0.417994,0.418244,0.473792,0.213182,0.51781,0.51781,0.51781,0.556234,0.425829,0.2575,0.2575,0.622117,0.562956
0.223,0.353125,0.4555,0.4555,0.223,0.223,0.223,0.223,0.223,0.223,0.24125,0.25,0.337,0.25,0.25,0.25,0.724949,0.594821,0.724949,0.724949,0.724949,0.724949,0.724949,0.429143,0.450331,0.363893,0.503672,0.350941,0.426029,0.749687,0.292,0.459647,0.25,0.328529,1,1,1,1,1,0.32875,0.1825,0.449071,0.376818,0.425829,0.355,0.205,0.235,0.16,0.303844,0.630482,0.343896,0.628452,0.315625,0.233125,0.56086,0.333705,0.319375,0.401612,0.37854,0.420876,0.475182,0.420876,0.393763,0.418244,0.417994,0.418244,0.473792,0.213182,0.51781,0.51781,0.51781,0.556234,0.425829,0.2575,0.2575,0.622117,0.562956
0.223,0.353125,0.4555,0.4555,0.223,0.223,0.223,0.223,0.223,0.223,0.24125,0.25,0.337,0.25,0.25,0.25,0.724949,0.594821,0.724949,0.724949,0.724949,0.724949,0.724949,0.429143,0.450331,0.363893,0.503672,0.350941,0.426029,0.749687,0.292,0.459647,0.25,0.328529,1,1,1,1,1,0.32875,0.1825,0.449071,0.376818,0.425829,0.355,0.205,0.235,0.16,0.303844,0.630482,0.343896,0.628452,0.315625,0.233125,0.56086,0.333705,0.319375,0.401612,0.37854,0.420876,0.475182,0.420876,0.393763,0.418244,0.417994,0.418244,0.473792,0.213182,0.51781,0.51781,0.51781,0.556234,0.425829,0.2575,0.2575,0.622117,0.562956
